GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj	Chromosome	Start	End	Strand	Feature	Gene symbol
FBgn0013323	4.10905373203704	-0.0155647840185043	0.176359400409979	-0.0882560497615733	0.92967316979998	NA	chr2L	575710	576896	-	protein_coding	Ptth
FBgn0264996	0	NA	NA	NA	NA	NA	chr2L	3030411	3030903	-	ncRNA	asRNA:CR44147
FBgn0003046	3.91430309588836	-0.148302191446775	0.178104542798892	-0.832669336313515	0.405031242786371	NA	chr2L	7021681	7022470	+	protein_coding	Pcp
FBti0064121	0	NA	NA	NA	NA	NA	chr2L	22059149	22059265	+	transposable_element	NA
FBgn0031295	0	NA	NA	NA	NA	NA	chr2L	1026104	1026897	-	protein_coding	CG4375
FBgn0265910	0	NA	NA	NA	NA	NA	chr2L	4349171	4349685	+	ncRNA	lncRNA:CR44699
FBgn0266901	0.22140387132279	0.0136299582715578	0.0574180395347468	0.237381115447342	0.812361138785353	NA	chr2L	20484398	20487548	+	ncRNA	lncRNA:CR45361
FBgn0053834	0.268885882657366	0.00927247446084409	0.0574944223961032	0.161276069476133	0.871875970312386	NA	chr2L	21486495	21487518	+	protein_coding	His1:CG33834
FBti0019858	0	NA	NA	NA	NA	NA	chr2L	22219232	22219578	-	transposable_element	NA
FBgn0053858	0	NA	NA	NA	NA	NA	chr2L	21526458	21527481	+	protein_coding	His1:CG33858
FBgn0028532	1.20238490599947	0.0402962882543536	0.110510302788934	0.364638293782584	0.715381425823632	NA	chr2L	13849399	13850329	+	protein_coding	CG7968
FBgn0031388	6.26370804450961	-0.412403753545452	0.19879575893191	-2.07450981731812	0.0380319879547298	NA	chr2L	2079918	2081286	+	protein_coding	CG12674
FBgn0265788	0.0749188935517645	0.0141668362485958	0.0569664140142544	0.248687520423015	0.803602502892521	NA	chr2L	5887203	5887989	-	ncRNA	lncRNA:CR44577
FBgn0011860	0	NA	NA	NA	NA	NA	chr2L	2031691	2031762	+	tRNA	tRNA:Gly-GCC-1-2
FBti0063648	0	NA	NA	NA	NA	NA	chr2L	21968693	21968982	-	transposable_element	NA
FBti0019171	0.224756680655294	0.0316095749726941	0.057423209783864	0.550466877272619	0.581999189315556	NA	chr2L	13599228	13600380	-	transposable_element	NA
FBgn0266871	0	NA	NA	NA	NA	NA	chr2L	17901806	17902691	-	ncRNA	lncRNA:CR45332
FBgn0264441	0.654153185970858	-0.0120199026030723	0.0709111684411273	-0.169506480675912	0.865398275280661	NA	chr2L	11205527	11206092	-	ncRNA	lncRNA:CR43859
FBti0060865	0	NA	NA	NA	NA	NA	chr2L	15081482	15081541	-	transposable_element	NA
FBgn0266070	0.0715660842192608	-0.0109599299201064	0.0569664140142544	-0.192392835493629	0.847434504021815	NA	chr2L	6231806	6232160	+	ncRNA	lncRNA:CR44823
FBgn0259230	0.869903483661105	-0.0564772950616302	0.091092323664301	-0.620000597083941	0.535257393837125	NA	chr2L	2036408	2037265	-	protein_coding	lectin-22C
FBti0019860	0	NA	NA	NA	NA	NA	chr2L	22224743	22225070	+	transposable_element	NA
FBgn0265791	0	NA	NA	NA	NA	NA	chr2L	10650856	10651454	+	ncRNA	lncRNA:CR44580
FBti0064218	0	NA	NA	NA	NA	NA	chr2L	22245275	22245380	-	transposable_element	NA
FBgn0265679	0	NA	NA	NA	NA	NA	chr2L	18400461	18401232	+	ncRNA	lncRNA:CR44486
FBgn0032549	0.22140387132279	0.0136299582715578	0.0574180395347468	0.237381115447342	0.812361138785353	NA	chr2L	14773813	14774981	-	protein_coding	CG4650
FBgn0266798	0	NA	NA	NA	NA	NA	chr2L	8862609	8867511	-	ncRNA	asRNA:CR45260
FBgn0031264	7.73160737649687	-0.228526510790373	0.210851149632141	-1.08382862122909	0.278440792481723	NA	chr2L	560567	563819	-	protein_coding	CG11835
FBti0060340	7.03683993783736	-0.0438127143467528	0.206326427546968	-0.212346594993408	0.831836646631681	NA	chr2L	22135449	22136081	+	transposable_element	NA
FBti0062821	1.6843512116654	-0.00156034215124299	0.133071936106894	-0.0117255538387117	0.990644576003098	NA	chr2L	21577948	21578089	-	transposable_element	NA
FBti0062121	0	NA	NA	NA	NA	NA	chr2L	20045074	20045391	-	transposable_element	NA
FBgn0264448	5.91507342573785	-0.0515833240486823	0.198320657953317	-0.260100609694551	0.794786167639707	NA	chr2L	6004166	6006333	+	ncRNA	asRNA:CR43866
FBgn0032335	0	NA	NA	NA	NA	NA	chr2L	11071026	11071532	+	protein_coding	CG14915
FBgn0053117	0.119048095553837	-0.0109599299201064	0.0569664140142544	-0.192392835493629	0.847434504021815	NA	chr2L	19912937	19913516	-	protein_coding	Victoria
FBti0060689	0	NA	NA	NA	NA	NA	chr2L	22415072	22415352	-	transposable_element	NA
FBti0063630	1.3905619816536	0.0371985657090493	0.124946249232376	0.297716545615284	0.765919514188487	NA	chr2L	21944044	21944229	-	transposable_element	NA
FBgn0011863	0	NA	NA	NA	NA	NA	chr2L	14518306	14518377	-	tRNA	tRNA:Gly-GCC-1-5
FBgn0032336	0.0715660842192608	-0.0109599299201064	0.0569664140142544	-0.192392835493629	0.847434504021815	NA	chr2L	11076164	11081399	-	protein_coding	AstC
FBgn0031986	0.791728211520624	-0.0175655282654717	0.0871727179217158	-0.201502588014362	0.840305605993019	NA	chr2L	8124328	8125799	+	protein_coding	CG8673
FBgn0266157	0	NA	NA	NA	NA	NA	chr2L	15463253	15463666	+	ncRNA	lncRNA:CR44863
FBgn0262191	0	NA	NA	NA	NA	NA	chr2L	16678239	16678335	+	pre_miRNA	mir-2497
FBti0063610	0.412837325565636	-0.0357369013778515	0.0652789256039009	-0.547449288529895	0.584070101081214	NA	chr2L	21881561	21881803	+	transposable_element	NA
FBgn0263050	0	NA	NA	NA	NA	NA	chr2L	21166045	21168581	-	protein_coding	CG43345
FBti0060131	0.292005843992902	0.00109553978173884	0.0572602143861454	0.0191326524618097	0.984735283295467	NA	chr2L	22193766	22193889	-	transposable_element	NA
FBgn0031837	2.19038195279023	0.113234423161402	0.141258414277145	0.80161188089822	0.422777502883537	NA	chr2L	6617133	6621700	-	protein_coding	DIP-iota
FBti0019181	0	NA	NA	NA	NA	NA	chr2L	15838500	15839906	-	transposable_element	NA
FBti0062122	0.238096191107674	-0.0215544064413508	0.0573389502463917	-0.375912121668242	0.706982228572273	NA	chr2L	20068696	20068737	+	transposable_element	NA
RR49017_transposable_element	0.41105393954674	-0.0146194877904838	0.0647772725106575	-0.22568853586848	0.821443675114888	NA	chr2L	23057902	23063349	-	transposable_element	NA
FBgn0032462	0.446160551978083	0.0357623158415669	0.0619503504456282	0.577273826286977	0.563754491921296	NA	chr2L	12966589	12967810	+	protein_coding	CG16800
FBgn0267915	2.86023964452736	-0.0305150194415841	0.160502173756996	-0.190122156773929	0.849213408134608	NA	chr2L	7094514	7095248	+	ncRNA	lncRNA:CR46196
FBti0062181	0	NA	NA	NA	NA	NA	chr2L	21378908	21379015	+	transposable_element	NA
FBgn0262445	0	NA	NA	NA	NA	NA	chr2L	20616616	20616714	+	pre_miRNA	mir-133
FBgn0032285	0.483584135315149	-0.0142070701283882	0.0699616536073974	-0.203069387240527	0.839080798641242	NA	chr2L	10692939	10694103	-	protein_coding	CG17108
FBgn0286889	0	NA	NA	NA	NA	NA	chr2L	15399122	15399392	-	ncRNA	lncRNA:CR46408
FBgn0002855	0.143132168438522	-0.0181871659611848	0.0571925175763806	-0.317999044838266	0.750485661442452	NA	chr2L	5892882	5893896	-	protein_coding	Acp26Aa
FBgn0053877	0	NA	NA	NA	NA	NA	chr2L	21514465	21514878	-	protein_coding	His4:CG33877
FBgn0266428	0	NA	NA	NA	NA	NA	chr2L	14359284	14361303	-	ncRNA	asRNA:CR43463
FBgn0053838	0	NA	NA	NA	NA	NA	chr2L	21493422	21493915	+	protein_coding	His2A:CG33838
FBgn0001170	1.83850591965058	0.063219061136785	0.132248513125483	0.478032301783234	0.632627214532275	NA	chr2L	6013058	6019402	-	protein_coding	H2.0
FBgn0032086	0	NA	NA	NA	NA	NA	chr2L	8994390	8995617	+	protein_coding	CG17906
FBgn0040097	0.247504100789087	0.00556951528891181	0.0572501782757551	0.097283806909479	0.922501015213695	NA	chr2L	9254075	9254854	-	protein_coding	lectin-30A
FBtr0309745_df_nrg	0	NA	NA	NA	NA	NA	chr2L	19570233	19570256	-	miRNA	NA
FBgn0026391	0.190614179773098	-0.0195095165844357	0.0572515820886912	-0.340768165222274	0.733278118016336	NA	chr2L	11936180	11937501	+	protein_coding	Or33b
FBgn0264864	2.97379763955714	-0.064887896229103	0.163907034351023	-0.395882315155184	0.692191847977681	NA	chr2L	2083361	2084419	+	ncRNA	lncRNA:CR44055
FBgn0028903	6.80857541591712	0.309508902955599	0.202754306137418	1.52652197061515	0.126879923084658	NA	chr2L	15852591	15854110	+	protein_coding	CG13243
FBgn0031654	0.446979826447832	0.0168387369697218	0.06148721597423	0.273857527990519	0.784194111931091	NA	chr2L	4952242	4953136	-	protein_coding	Jon25Bii
FBgn0053735	0	NA	NA	NA	NA	NA	chr2L	21483365	21483401	+	ncRNA	snmRNA:430i
FBti0019259	0.0715660842192608	-0.0109599299201064	0.0569664140142544	-0.192392835493629	0.847434504021815	NA	chr2L	22322855	22323070	+	transposable_element	NA
FBti0062950	0.558503028866913	-0.0039423607777657	0.0738341759950665	-0.0533947961717501	0.957417351353511	NA	chr2L	21577811	21577913	-	transposable_element	NA
FBgn0011559	0.954508264008638	0.0202186127425625	0.0965547431319875	0.209400512980748	0.834135592340127	NA	chr2L	18356046	18359028	-	protein_coding	Acp36DE
FBgn0053852	0	NA	NA	NA	NA	NA	chr2L	21516772	21517795	+	protein_coding	His1:CG33852
FBgn0266844	0	NA	NA	NA	NA	NA	chr2L	20721913	20722462	+	ncRNA	lncRNA:CR45306
FBgn0263971	0.0715660842192608	-0.0109599299201064	0.0569664140142544	-0.192392835493629	0.847434504021815	NA	chr2L	11075512	11075962	+	protein_coding	CG43725
FBti0019144	0.432749314648068	-0.0217448349538237	0.060393532283486	-0.360052378651308	0.718807964066895	NA	chr2L	10138213	10143384	-	transposable_element	NA
FBgn0032100	2.18701636454878	-0.0637560438960083	0.145541538328252	-0.438060808126228	0.66134220384325	NA	chr2L	9164234	9165426	+	protein_coding	CG13108
FBgn0031734	3.81626104121709	-0.120394002715326	0.17384912581107	-0.692520035137615	0.488610808384879	NA	chr2L	5733674	5741244	-	protein_coding	CG11147
FBti0060304	0.217086950441138	-0.0110017655862474	0.0569664140142544	-0.193127227272801	0.846859329761573	NA	chr2L	21613782	21614145	+	transposable_element	NA
FBgn0263765	0.829946365461285	-0.0497347763563593	0.0892077162111585	-0.55751652960866	0.577174568665377	NA	chr2L	15277796	15279497	+	ncRNA	lncRNA:CR43682
FBgn0031455	0	NA	NA	NA	NA	NA	chr2L	2758426	2759677	-	protein_coding	Snapin
FBgn0032850	1.06900666811811	-0.0639773189669131	0.105631825655499	-0.605663289164049	0.544738366278072	NA	chr2L	20097580	20103375	+	protein_coding	Kua
FBti0019228	0	NA	NA	NA	NA	NA	chr2L	21403090	21403521	+	transposable_element	NA
FBgn0032143	6.40065008974508	0.290313197361873	0.200155564112045	1.45043780646217	0.14693647076063	NA	chr2L	9767057	9768727	+	protein_coding	CG4017
FBgn0263536	0	NA	NA	NA	NA	NA	chr2L	21263932	21264034	+	pre_miRNA	mir-4974
FBgn0262359	0.0749188935517645	0.0141668362485958	0.0569664140142544	0.248687520423015	0.803602502892521	NA	chr2L	8243322	8244003	-	protein_coding	CG43057
FBti0063622	0	NA	NA	NA	NA	NA	chr2L	21924996	21925207	-	transposable_element	NA
FBti0019836	0	NA	NA	NA	NA	NA	chr2L	21413350	21413606	-	transposable_element	NA
FBgn0283440	0.732424888855127	0.0123369520386085	0.074468813333543	0.165666021604933	0.868419787326351	NA	chr2L	15061655	15072133	+	protein_coding	solo
FBgn0053888	0	NA	NA	NA	NA	NA	chr2L	21487654	21488249	-	protein_coding	His2B:CG33888
FBgn0032522	0.381228359546196	-0.03130312269973	0.0584028858922671	-0.535985888736274	0.591968303086043	NA	chr2L	13412518	13413716	+	protein_coding	CG16848
FBti0064055	0	NA	NA	NA	NA	NA	chr2L	22037586	22037619	+	transposable_element	NA
FBgn0264087	4.04992255156884	0.207068401264889	0.165848599163468	1.24853874141435	0.211833830036724	NA	chr2L	7642004	7675078	-	protein_coding	Slob
FBgn0051885	2.66176738573713	-0.124357597039397	0.139883063402545	-0.889011106952457	0.373997110594895	NA	chr2L	9236520	9236594	-	tRNA	tRNA:Thr-AGT-1-1
FBtr0472770_df_nrg	0	NA	NA	NA	NA	NA	chr2L	5640958	5640979	+	miRNA	NA
FBgn0082936	0	NA	NA	NA	NA	NA	chr2L	20648281	20648356	+	snoRNA	snoRNA:Me28S-C2645c
FBgn0031854	1.05011001477697	0.0345331563545014	0.107942508867328	0.319921750169305	0.749027649444967	NA	chr2L	6736363	6740188	-	protein_coding	TTLL3A
FBti0062849	0	NA	NA	NA	NA	NA	chr2L	20491499	20491613	+	transposable_element	NA
FBgn0263843	1.4301414922113	-0.072995493246474	0.121299345006955	-0.60177978077531	0.547320735733573	NA	chr2L	3769925	3770454	-	ncRNA	lncRNA:CR43704
FBgn0001983	0.214698252657782	-0.0229562197664921	0.0573961129452125	-0.399961227137542	0.689185074775794	NA	chr2L	15423296	15425580	-	protein_coding	wor
FBti0062263	1.96634383421243	-0.0816269795221331	0.130869527485307	-0.623727930333498	0.53280627707357	NA	chr2L	21580917	21581050	-	transposable_element	NA
FBgn0028987	0.296322764874554	0.0212114839053731	0.0575835039316974	0.368360423681982	0.712604503280374	NA	chr2L	8240413	8241800	-	protein_coding	Spn28F
FBti0019877	0.119048095553837	-0.0109599299201064	0.0569664140142544	-0.192392835493629	0.847434504021815	NA	chr2L	22342754	22342967	+	transposable_element	NA
FBti0060301	0.247504100789087	0.00556951528891181	0.0572501782757551	0.097283806909479	0.922501015213695	NA	chr2L	21335413	21335543	-	transposable_element	NA
FBgn0031542	2.17477730546448	-0.0235952638875497	0.141089767695551	-0.16723582633196	0.867184496009429	NA	chr2L	3480754	3491071	-	protein_coding	CG15414
FBgn0042187	0	NA	NA	NA	NA	NA	chr2L	2253044	2253852	+	protein_coding	CG17234
FBgn0027600	1.20618444859998	0.0192632122013443	0.107495964112233	0.179199399348912	0.857781135342697	NA	chr2L	10032689	10038954	+	protein_coding	obst-B
FBtr0472777_df_nrg	0	NA	NA	NA	NA	NA	chr2L	243095	243118	-	miRNA	NA
FBti0060159	1.17375114167042	-0.0251764170684296	0.113912734522881	-0.221014947748204	0.825080794145429	NA	chr2L	22177847	22178025	-	transposable_element	NA
FBgn0053899	0	NA	NA	NA	NA	NA	chr2L	21458852	21459265	-	protein_coding	His4:CG33899
FBgn0263842	0	NA	NA	NA	NA	NA	chr2L	3765493	3765863	+	protein_coding	CG43703
FBti0061155	0	NA	NA	NA	NA	NA	chr2L	22370068	22370174	-	transposable_element	NA
FBtr0304220_df_nrg	0	NA	NA	NA	NA	NA	chr2L	13610034	13610056	+	miRNA	NA
FBgn0264266	0	NA	NA	NA	NA	NA	chr2L	9848288	9848794	+	ncRNA	lncRNA:CR43766
FBti0064250	0	NA	NA	NA	NA	NA	chr2L	10118444	10118565	-	transposable_element	NA
FBgn0263080	1.10471859231391	0.0511891545800523	0.107413785689071	0.476560380510455	0.633675201567361	NA	chr2L	1199411	1199924	+	protein_coding	CG43348
FBgn0031466	2.29775379069733	0.00561059271887039	0.141113792443547	0.0397593503917409	0.968284984275831	NA	chr2L	2834886	2837833	-	protein_coding	CG3119
FBgn0267743	0	NA	NA	NA	NA	NA	chr2L	7724575	7724976	+	ncRNA	asRNA:CR46074
FBgn0053871	0	NA	NA	NA	NA	NA	chr2L	21529241	21529769	-	protein_coding	His4:CG33871
FBgn0063389	0.296322764874554	0.0212114839053731	0.0575835039316974	0.368360423681982	0.712604503280374	NA	chr2L	9894476	9894544	-	snoRNA	snoRNA:Me18S-G1620
FBgn0085374	0.663247502419221	0.028361931198379	0.077459236388553	0.366152992473475	0.714250916667608	NA	chr2L	6623111	6625359	+	protein_coding	CG34345
FBgn0053883	0	NA	NA	NA	NA	NA	chr2L	21499323	21499736	-	protein_coding	His4:CG33883
FBti0059810	0	NA	NA	NA	NA	NA	chr2L	9887	9949	-	transposable_element	NA
FBgn0250903	0	NA	NA	NA	NA	NA	chr2L	8524998	8528618	-	protein_coding	lmgA
FBgn0031592	1.27114134489802	0.0459411557482841	0.116935610637005	0.392875664633042	0.694411316163517	NA	chr2L	4277695	4281324	-	protein_coding	Art2
FBti0019098	1.21352858015607	0.109066436449404	0.105493424303182	1.0338695247578	0.30119716370498	NA	chr2L	686973	695955	-	transposable_element	NA
FBgn0053922	0	NA	NA	NA	NA	NA	chr2L	1343442	1344171	-	protein_coding	CG33922
FBgn0011865	0	NA	NA	NA	NA	NA	chr2L	14530545	14530616	-	tRNA	tRNA:Gly-GCC-1-7
FBgn0032175	0.149837787103529	0.0244994239864302	0.057218808316732	0.428170818427654	0.668526760305556	NA	chr2L	10013226	10017463	-	protein_coding	CG13131
FBgn0260954	0	NA	NA	NA	NA	NA	chr2L	14741160	14741840	-	protein_coding	CG42586
FBgn0264545	0	NA	NA	NA	NA	NA	chr2L	15710578	15711099	-	protein_coding	CG43924
FBti0062931	6.28634729520208	-0.000661051948486226	0.19580206753938	-0.00337612343318732	0.99730624835462	NA	chr2L	21544903	21546157	+	transposable_element	NA
FBgn0051797	0.79728535440938	-0.0239129656348668	0.0766542470511552	-0.311958783169685	0.755071847495802	NA	chr2L	19259431	19262240	-	protein_coding	CG31797
FBti0060284	0.829670255003328	0.0294681291893407	0.0943224694069255	0.312418974764215	0.754722131772986	NA	chr2L	21265366	21266547	+	transposable_element	NA
FBgn0263649	5.66193702748563	0.0840620456503697	0.181317495546023	0.46361795036504	0.642921491391944	NA	chr2L	14293274	14295394	-	ncRNA	lncRNA:CR43640
FBti0064076	0.0715660842192608	-0.0109599299201064	0.0569664140142544	-0.192392835493629	0.847434504021815	NA	chr2L	22048334	22049559	+	transposable_element	NA
FBti0019188	0.0715660842192608	-0.0109599299201064	0.0569664140142544	-0.192392835493629	0.847434504021815	NA	chr2L	17167617	17167803	+	transposable_element	NA
FBgn0001992	6.19145970838074	0.124499350969178	0.20280772052234	0.613878754953332	0.539295450092158	NA	chr2L	16294182	16296969	+	protein_coding	Cyp303a1
FBti0063673	0.397341887892616	0.0318695211052657	0.0647989745217441	0.49182138051539	0.622845620596285	NA	chr2L	6107197	6107237	-	transposable_element	NA
FBgn0032109	1.14444293995101	0.00857383493642263	0.0984471836610513	0.087090708109456	0.930599411177128	NA	chr2L	9327743	9330332	+	protein_coding	CG17005
FBgn0262272	0	NA	NA	NA	NA	NA	chr2L	13747608	13747697	-	pre_miRNA	mir-1002
FBti0062818	0.213458030650678	0.0141250005824549	0.0569664140142544	0.247953128643844	0.80417067238689	NA	chr2L	20375523	20375789	-	transposable_element	NA
FBgn0003270	0	NA	NA	NA	NA	NA	chr2L	18596135	18596921	-	protein_coding	amos
FBgn0053826	0	NA	NA	NA	NA	NA	chr2L	21473140	21473633	+	protein_coding	His2A:CG33826
FBgn0261871	0.53376843766613	-0.014356211436578	0.0649374728449124	-0.221077458170637	0.825032121789101	NA	chr2L	10917014	10964153	-	protein_coding	dpr2
FBgn0031697	3.59604104518445	0.0714737895608155	0.171952684758373	0.415659631376213	0.677659084838073	NA	chr2L	5311310	5314895	-	protein_coding	CG14024
FBti0062268	0	NA	NA	NA	NA	NA	chr2L	21589668	21589745	-	transposable_element	NA
FBgn0011985	0	NA	NA	NA	NA	NA	chr2L	3169581	3169663	+	tRNA	tRNA:Ser-AGA-2-3
FBgn0266318	0.364536039761311	-0.00144390234717825	0.0577505227250618	-0.0250024117366412	0.980053039923397	NA	chr2L	3845129	3845716	-	ncRNA	lncRNA:CR44983
FBgn0267268	0.149837787103529	0.0244994239864302	0.057218808316732	0.428170818427654	0.668526760305556	NA	chr2L	21949848	21950521	-	ncRNA	lncRNA:CR45704
FBti0059647	4.60324726799288	-0.109586997698827	0.179911125350729	-0.609117404413942	0.542446622132718	NA	chr2L	22360653	22360869	-	transposable_element	NA
FBgn0031620	4.68128159146702	0.0457652899054656	0.170997413996849	0.267637321733468	0.788978500021198	NA	chr2L	4682676	4687232	+	protein_coding	CG11929
FBti0062954	6.22509715229777	0.0249697689547715	0.199185712834137	0.125359236862354	0.900239157753888	NA	chr2L	21685970	21686374	-	transposable_element	NA
FBti0062976	0	NA	NA	NA	NA	NA	chr2L	21715788	21716113	+	transposable_element	NA
FBti0063690	0.435681176443216	0.00396711896289904	0.0606555490299065	0.0654040566171948	0.947852294284222	NA	chr2L	6966271	6966342	+	transposable_element	NA
FBti0063493	0	NA	NA	NA	NA	NA	chr2L	21820487	21820776	-	transposable_element	NA
FBti0019797	0.218051061990286	-0.00449999630357834	0.0574090942994831	-0.0783847290832257	0.937522020579798	NA	chr2L	20164281	20165363	+	transposable_element	NA
FBgn0265907	0	NA	NA	NA	NA	NA	chr2L	18290426	18291236	-	ncRNA	lncRNA:CR44696
FBgn0264867	0.371241658426319	0.0266338985185151	0.0577577038011406	0.461131533383243	0.644704239322146	NA	chr2L	4241069	4242397	+	ncRNA	lncRNA:CR44058
FBgn0264349	0.806922834869535	0.0497903951285716	0.0886165504764371	0.561863386250977	0.574209101277365	NA	chr2L	14840433	14842209	-	ncRNA	lncRNA:CR43805
FBgn0266843	0	NA	NA	NA	NA	NA	chr2L	5070886	5071109	-	ncRNA	asRNA:CR45305
FBgn0032318	0.146484977771025	0.00333264941509457	0.0572089999738479	0.0582539358600576	0.953546359023968	NA	chr2L	10936661	10937931	+	protein_coding	CG14072
FBti0063586	0.149837787103529	0.0244994239864302	0.057218808316732	0.428170818427654	0.668526760305556	NA	chr2L	21874613	21874759	+	transposable_element	NA
FBgn0263327	0	NA	NA	NA	NA	NA	chr2L	18256530	18257174	+	ncRNA	lncRNA:CR43408
FBgn0263982	0	NA	NA	NA	NA	NA	chr2L	19102043	19102909	+	protein_coding	CG43731
FBgn0004620	0.623363494421166	-0.0480545969359	0.0761688495908135	-0.630895663963078	0.528108747172582	NA	chr2L	5555071	5558994	+	protein_coding	GluRIIA
FBgn0259151	6.59523431869571	0.417476785071204	0.202466401049176	2.06195587469254	0.0392119371552184	NA	chr2L	16337988	16340368	-	protein_coding	CG42266
